district,crime_type,defendant_race,n_cases,mean_sentence,median_sentence
32,Kidnapping,Black,195,46.759589743589736,24.0
32,Kidnapping,Hispanic,64,19.34265625,15.5
32,Kidnapping,Unknown,20,29.652499999999996,9.765
32,Kidnapping,White,142,39.41880281690141,33.0
32,Larceny,Black,12,18.843333333333334,11.015
32,Larceny,Hispanic,1,15.0,15.0
32,Larceny,White,12,26.257500000000004,18.0
32,Manslaughter,Black,26,15.871923076923078,15.0
32,Manslaughter,Hispanic,4,8.745000000000001,8.745000000000001
32,Manslaughter,White,10,25.9,26.5
32,Money Laundering,Black,21,49.35666666666667,27.0
32,Money Laundering,White,14,40.142857142857146,42.0
32,Murder,Black,9,28.225555555555555,27.0
32,Murder,White,14,29.71642857142857,15.5
32,Obscenity/Other Sex,Black,22,127.18181818181819,86.0
32,Obscenity/Other Sex,Hispanic,5,26.6,18.0
32,Obscenity/Other Sex,Unknown,1,35.0,35.0
32,Obscenity/Other Sex,White,15,34.29266666666667,27.0
32,Other,Black,2,78.5,78.5
32,Other,White,26,87.69346153846155,60.0
32,Robbery,Black,31,51.096774193548384,48.0
32,Robbery,Hispanic,78,54.96153846153846,60.0
32,Robbery,Unknown,2,60.0,60.0
32,Robbery,White,22,61.95454545454545,60.0
32,Sexual Abuse,White,1,12.0,12.0
32,Stalking/Harassing,Black,2,24.0,24.0
32,Stalking/Harassing,White,10,157.699,44.5
32,Tax,Black,6,27.66,28.5
32,Tax,Hispanic,226,21.523274336283187,17.0
32,Tax,Unknown,21,5.121428571428571,3.36
32,Tax,White,5,11.704,13.0
32,Unknown,Black,585,85.82632478632479,60.0
32,Unknown,Hispanic,397,34.48068010075567,6.76
32,Unknown,Unknown,44,91.81818181818181,32.5
32,Unknown,White,260,74.80961538461538,41.0
33,Admin of Justice,Black,2,355.0,355.0
33,Admin of Justice,Unknown,3,425.3333333333333,470.0
33,Admin of Justice,White,1,87.0,87.0
33,Antitrust,Hispanic,1,118.0,118.0
33,Arson,Black,3,176.0,240.0
33,Arson,White,4,162.0,180.0
33,Assault,Black,7,163.0,150.0
33,Assault,Hispanic,6,167.33333333333334,127.5
33,Assault,Unknown,4,85.2575,47.0
33,Assault,White,31,106.2258064516129,120.0
33,Bribery/Corruption,Black,27,56.44444444444444,41.0
33,Bribery/Corruption,Hispanic,13,48.23076923076923,48.0
33,Bribery/Corruption,Unknown,5,46.606,37.0
33,Bribery/Corruption,White,22,49.59090909090909,40.5
33,Burglary/Trespass,Black,60,89.01666666666667,70.5
33,Burglary/Trespass,Hispanic,7,80.14285714285714,78.0
33,Burglary/Trespass,Unknown,2,65.0,65.0
33,Burglary/Trespass,White,71,76.96239436619719,64.0
33,Drug Trafficking,Unknown,1,240.0,240.0
33,Drug Trafficking,White,5,129.0,84.0
33,Embezzlement,Black,1207,104.6125517812759,86.0
33,Embezzlement,Hispanic,1882,118.93270988310307,97.0
33,Embezzlement,Unknown,74,80.89310810810811,58.5
33,Embezzlement,White,1492,89.1473324396783,70.0
33,Environmental,Black,18,47.166666666666664,48.0
33,Environmental,Hispanic,42,40.023809523809526,48.0
33,Environmental,Unknown,2,42.0,42.0
33,Environmental,White,38,39.70368421052632,36.0
33,Extortion/Racketeering,Hispanic,2,31.05,31.05
33,Extortion/Racketeering,Unknown,1,0.03,0.03
33,Extortion/Racketeering,White,4,18.5975,3.695
33,Firearms,Black,474,88.41189873417721,60.0
33,Firearms,Hispanic,221,66.11194570135747,43.0
33,Firearms,Unknown,15,69.46666666666667,52.0
33,Firearms,White,588,68.31741496598639,57.0
33,Forgery,Black,2,33.5,33.5
33,Forgery,White,1,27.0,27.0
33,Fraud,Black,5,302.0,360.0
33,Fraud,White,4,47.5,47.0
33,Immigration,Black,25,25.718000000000004,21.0
33,Immigration,Hispanic,11,21.887272727272727,18.0
33,Immigration,Unknown,1,15.0,15.0
33,Immigration,White,62,27.09903225806452,21.0
33,Kidnapping,Black,216,40.142361111111114,27.0
33,Kidnapping,Hispanic,114,12.763157894736842,8.0
33,Kidnapping,Unknown,71,14.545492957746479,2.85
33,Kidnapping,White,334,34.58625748502994,24.5
33,Larceny,Black,2,57.015,57.015
33,Larceny,Hispanic,1,20.0,20.0
33,Larceny,White,16,23.005625000000002,18.0
33,Manslaughter,Black,35,20.314285714285713,21.0
33,Manslaughter,Hispanic,9,25.447777777777777,24.0
33,Manslaughter,Unknown,5,21.606,24.0
33,Manslaughter,White,72,24.206527777777776,21.0
33,Money Laundering,Black,6,24.0,23.0
33,Money Laundering,Hispanic,1,15.0,15.0
33,Money Laundering,Unknown,1,48.0,48.0
33,Money Laundering,White,7,23.722857142857144,24.0
33,Murder,Black,13,23.617692307692305,24.0
33,Murder,Hispanic,3,26.333333333333332,23.0
33,Murder,White,27,23.151481481481483,15.0
33,Obscenity/Other Sex,Black,44,47.70795454545455,35.0
33,Obscenity/Other Sex,Hispanic,89,56.04865168539326,46.0
33,Obscenity/Other Sex,Unknown,2,24.015,24.015
33,Obscenity/Other Sex,White,27,81.81814814814815,60.0
33,Other,Black,5,81.6,51.0
33,Other,Hispanic,6,85.16666666666667,71.5
33,Other,White,91,94.7032967032967,78.0
33,Robbery,Black,24,80.875,62.5
33,Robbery,Hispanic,26,66.57807692307692,60.0
33,Robbery,Unknown,9,18.702222222222222,13.0
33,Robbery,White,20,226.75,122.5
33,Sexual Abuse,Hispanic,1,14.03,14.03
33,Sexual Abuse,White,2,18.015,18.015
33,Stalking/Harassing,White,3,34.0,24.0
33,Tax,Black,6,20.5,22.0
33,Tax,Hispanic,779,26.184403080872915,18.0
33,Tax,Unknown,12,6.938333333333333,6.5
33,Tax,White,16,25.22,24.0
33,Unknown,Black,660,77.25030303030303,59.91
33,Unknown,Hispanic,1071,79.2186741363212,42.0
33,Unknown,Unknown,74,78.69283783783783,30.0
33,Unknown,White,954,92.76379454926625,70.5
34,Admin of Justice,Hispanic,2,470.0,470.0
34,Admin of Justice,White,4,135.0,120.0
34,Arson,Black,3,245.66666666666666,240.0
34,Arson,Hispanic,2,78.0,78.0
34,Arson,White,2,331.5,331.5
34,Assault,Black,23,198.56521739130434,180.0
34,Assault,Hispanic,16,150.625,135.0
34,Assault,Unknown,3,140.0,120.0
34,Assault,White,34,131.2941176470588,120.0
34,Bribery/Corruption,Black,8,42.87875,41.5
34,Bribery/Corruption,Hispanic,15,54.333333333333336,30.0
34,Bribery/Corruption,White,22,42.45454545454545,46.0
34,Burglary/Trespass,Black,197,87.06121827411168,70.0
34,Burglary/Trespass,Hispanic,45,85.08888888888889,67.0
34,Burglary/Trespass,Unknown,5,66.8,59.0
34,Burglary/Trespass,White,131,87.47328244274809,63.0
34,Drug Trafficking,Black,5,76.4,40.0
34,Drug Trafficking,Hispanic,2,36.015,36.015
34,Drug Trafficking,White,2,150.0,150.0
34,Embezzlement,Black,769,120.94548764629388,97.0
34,Embezzlement,Hispanic,2269,127.34649184662847,108.0
34,Embezzlement,Unknown,99,94.46464646464646,72.0
34,Embezzlement,White,1102,132.55100725952812,120.0
34,Environmental,Black,18,41.111111111111114,31.5
34,Environmental,Hispanic,46,53.84847826086957,48.0
34,Environmental,Unknown,1,48.0,48.0
34,Environmental,White,23,47.82608695652174,48.0
34,Extortion/Racketeering,Black,1,3.0,3.0
34,Extortion/Racketeering,Hispanic,1,6.0,6.0
34,Extortion/Racketeering,Unknown,2,7.5,7.5
34,Extortion/Racketeering,White,1,72.0,72.0
34,Firearms,Black,607,108.42752883031301,78.0
34,Firearms,Hispanic,622,93.5162540192926,60.0
34,Firearms,Unknown,19,62.212105263157895,60.0
34,Firearms,White,527,91.45180265654649,63.0
34,Forgery,Hispanic,3,58.0,52.0
34,Forgery,White,3,21.333333333333332,18.0
34,Fraud,Black,2,255.0,255.0
34,Immigration,Black,59,27.598474576271187,23.0
34,Immigration,Hispanic,46,24.261521739130433,19.5
34,Immigration,Unknown,9,40.336666666666666,30.0
34,Immigration,White,160,25.904000000000003,21.0
34,Kidnapping,Black,407,46.581572481572486,36.0
34,Kidnapping,Hispanic,158,25.353164556962028,20.5
34,Kidnapping,Unknown,70,35.28214285714286,27.0
34,Kidnapping,White,463,53.79840172786177,36.0
34,Larceny,Black,11,31.729999999999997,18.0
34,Larceny,Hispanic,6,26.0,19.5
34,Larceny,Unknown,2,15.015,15.015
34,Larceny,White,32,29.56625,25.5
34,Manslaughter,Black,93,35.15150537634409,24.0
34,Manslaughter,Hispanic,66,27.28757575757576,24.0
34,Manslaughter,Unknown,1,46.0,46.0
34,Manslaughter,White,187,30.999358288770054,24.0
34,Money Laundering,Black,3,25.0,15.0
34,Money Laundering,Hispanic,13,13.23076923076923,14.0
34,Money Laundering,Unknown,1,18.0,18.0
34,Money Laundering,White,10,23.4,16.0
34,Murder,Black,21,40.30428571428571,36.0
34,Murder,Hispanic,13,43.15384615384615,30.0
34,Murder,Unknown,5,20.018,12.03
34,Murder,White,37,32.001621621621624,24.0
34,Obscenity/Other Sex,Black,13,51.466153846153844,24.0
34,Obscenity/Other Sex,Hispanic,50,79.06,57.0
34,Obscenity/Other Sex,Unknown,12,58.5025,42.5
34,Obscenity/Other Sex,White,47,100.61702127659575,63.0
34,Other,Black,3,154.33333333333334,110.0
34,Other,Hispanic,9,169.88888888888889,120.0
34,Other,Unknown,1,42.0,42.0
34,Other,White,92,143.69565217391303,120.0
34,Robbery,Black,17,109.76470588235294,60.0
34,Robbery,Hispanic,34,97.82352941176471,60.0
34,Robbery,Unknown,2,60.0,60.0
34,Robbery,White,16,60.8125,60.0
34,Sexual Abuse,Hispanic,9,9.555555555555555,12.0
34,Sexual Abuse,White,7,13.718571428571428,12.0
34,Stalking/Harassing,White,1,16.0,16.0
34,Tax,Black,24,33.08375,30.5
34,Tax,Hispanic,2075,33.39901686746988,24.26
34,Tax,Unknown,40,22.407,12.03
34,Tax,White,36,34.46722222222222,28.5
34,Unknown,Black,1019,82.3465456329735,60.0
34,Unknown,Hispanic,2301,79.98148196436333,48.0
34,Unknown,Unknown,112,58.98357142857143,27.0
34,Unknown,White,1540,110.66574025974025,78.0
35,Admin of Justice,Hispanic,9,307.77777777777777,360.0
35,Admin of Justice,Unknown,1,30.0,30.0
35,Antitrust,White,1,6.0,6.0
35,Arson,Hispanic,78,215.85897435897436,210.0
35,Arson,Unknown,1,140.0,140.0
35,Arson,White,3,155.66666666666666,108.0
35,Assault,Black,24,178.16666666666666,144.0
35,Assault,Hispanic,33,133.63636363636363,120.0
35,Assault,Unknown,1,48.0,48.0
35,Assault,White,27,137.1851851851852,120.0
35,Bribery/Corruption,Black,4,19.5175,23.0
35,Bribery/Corruption,Hispanic,104,35.556538461538466,18.5
35,Bribery/Corruption,Unknown,15,7.401333333333333,6.0
35,Bribery/Corruption,White,11,25.939999999999998,21.0
35,Burglary/Trespass,Black,44,109.31818181818181,98.5
35,Burglary/Trespass,Hispanic,42,69.71571428571428,70.0
35,Burglary/Trespass,Unknown,3,151.66666666666666,108.0
35,Burglary/Trespass,White,18,108.72222222222223,96.0
35,Drug Trafficking,Hispanic,2,45.0,45.0
35,Drug Trafficking,White,1,18.0,18.0
35,Embezzlement,Black,575,79.97977391304349,60.0
35,Embezzlement,Hispanic,12266,67.59337273764879,57.0
35,Embezzlement,Unknown,121,62.24578512396694,37.0
35,Embezzlement,White,854,66.73421545667446,57.0
35,Environmental,Black,3,46.0,48.0
35,Environmental,Hispanic,10,33.5,37.0
35,Environmental,Unknown,1,48.0,48.0
35,Extortion/Racketeering,Black,5,61.672000000000004,60.0
35,Extortion/Racketeering,Hispanic,35,7.082,5.2
35,Extortion/Racketeering,Unknown,45,2.754666666666667,2.0
35,Extortion/Racketeering,White,6,3.22,3.0
35,Firearms,Black,415,116.41050602409639,75.0
35,Firearms,Hispanic,1531,50.69589810581319,35.0
35,Firearms,Unknown,16,45.50375,39.0
35,Firearms,White,253,57.433122529644265,37.0
35,Forgery,Black,1,10.0,10.0
35,Forgery,White,1,18.0,18.0
35,Fraud,Hispanic,7,18.055714285714284,16.0
35,Immigration,Black,27,24.228148148148147,24.0
35,Immigration,Hispanic,43,18.406976744186046,14.0
35,Immigration,Unknown,7,13.432857142857143,12.03
35,Immigration,White,16,20.46,18.0
35,Kidnapping,Black,464,49.57340517241379,36.0
35,Kidnapping,Hispanic,500,22.55732,13.5
35,Kidnapping,Unknown,81,49.07592592592593,27.0
35,Kidnapping,White,258,57.31519379844961,37.0
35,Larceny,Black,1,1.0,1.0
35,Larceny,Hispanic,16,13.495000000000001,13.015
35,Larceny,Unknown,2,13.0,13.0
35,Larceny,White,8,29.50375,28.5
35,Manslaughter,Black,18,49.09222222222222,30.0
35,Manslaughter,Hispanic,54,21.19074074074074,16.5
35,Manslaughter,Unknown,4,19.05,14.6
35,Manslaughter,White,37,23.355135135135136,24.0
35,Money Laundering,Black,12,35.59083333333333,27.5
35,Money Laundering,Hispanic,53,46.470377358490566,24.0
35,Money Laundering,Unknown,4,14.5075,15.015
35,Money Laundering,White,9,31.78777777777778,12.03
35,Murder,Black,25,30.4824,24.0
35,Murder,Hispanic,27,17.415185185185184,15.0
35,Murder,Unknown,2,26.015,26.015
35,Murder,White,32,29.439375,26.5
35,Obscenity/Other Sex,Black,53,94.59188679245283,54.0
35,Obscenity/Other Sex,Hispanic,409,44.565794621026896,30.0
35,Obscenity/Other Sex,Unknown,18,51.44611111111111,29.0
35,Obscenity/Other Sex,White,44,50.807500000000005,27.0
35,Other,Black,4,149.0,132.0
35,Other,Hispanic,24,140.125,97.0
35,Other,White,51,125.11823529411764,108.0
35,Robbery,Black,40,80.4,77.5
35,Robbery,Hispanic,114,110.54657894736842,77.0
35,Robbery,Unknown,21,136.85714285714286,135.0
35,Robbery,White,43,100.18581395348836,72.0
35,Sexual Abuse,Hispanic,1,4.33,4.33
35,Sexual Abuse,Unknown,1,10.0,10.0
35,Sexual Abuse,White,1,20.0,20.0
35,Stalking/Harassing,Black,1,33.0,33.0
35,Stalking/Harassing,Hispanic,6,19.919999999999998,12.03
35,Stalking/Harassing,White,4,38.5,33.5
35,Tax,Black,400,23.01365,18.0
35,Tax,Hispanic,47479,22.104225236420312,18.0
35,Tax,Unknown,389,8.106555269922879,5.0
35,Tax,White,756,21.35207671957672,18.0
35,Unknown,Black,677,73.45174298375184,38.0
35,Unknown,Hispanic,20634,22.612865173984684,12.03
35,Unknown,Unknown,373,19.1657908847185,3.66
35,Unknown,White,899,71.10053392658509,37.0
36,Admin of Justice,Black,2,470.0,470.0
36,Admin of Justice,Hispanic,6,186.66666666666666,132.0
36,Admin of Justice,Unknown,1,360.0,360.0
36,Admin of Justice,White,5,176.8,236.0
36,Antitrust,Unknown,1,120.0,120.0
36,Arson,Hispanic,26,194.76923076923077,180.0
36,Arson,White,1,180.0,180.0
36,Assault,Black,28,169.02714285714288,120.0
36,Assault,Hispanic,46,106.37173913043479,61.5
36,Assault,Unknown,2,45.0,45.0
36,Assault,White,43,118.74488372093023,110.0
36,Bribery/Corruption,Black,33,40.17636363636363,15.0
36,Bribery/Corruption,Hispanic,101,27.64891089108911,12.66
36,Bribery/Corruption,Unknown,13,6.764615384615384,6.0
36,Bribery/Corruption,White,38,44.552894736842106,22.0
36,Burglary/Trespass,Black,37,81.8927027027027,65.0
36,Burglary/Trespass,Hispanic,65,80.13846153846154,64.0
36,Burglary/Trespass,Unknown,2,77.5,77.5
36,Burglary/Trespass,White,72,91.65277777777777,70.5
36,Drug Trafficking,Black,2,15.5,15.5
36,Drug Trafficking,Hispanic,1,60.0,60.0
36,Drug Trafficking,White,3,35.666666666666664,37.0
36,Embezzlement,Black,1397,93.71251968503937,78.0
36,Embezzlement,Hispanic,16359,50.379477963200685,33.0
36,Embezzlement,Unknown,198,47.99151515151515,24.0
36,Embezzlement,White,2195,70.6208291571754,57.0
36,Environmental,Black,1,48.0,48.0
36,Environmental,Hispanic,31,37.259032258064515,48.0
36,Environmental,White,4,22.5075,24.0
36,Extortion/Racketeering,Black,49,20.542857142857144,4.0
36,Extortion/Racketeering,Hispanic,115,5.511217391304347,3.0
36,Extortion/Racketeering,Unknown,159,2.760314465408805,2.0
36,Extortion/Racketeering,White,43,7.0667441860465114,3.0
36,Firearms,Black,585,68.48211965811966,46.0
36,Firearms,Hispanic,1341,64.09870991797166,46.0
36,Firearms,Unknown,30,54.49066666666667,29.0
36,Firearms,White,701,63.727589158345225,46.0
36,Forgery,Black,2,21.015,21.015
36,Forgery,Hispanic,2,13.195,13.195
36,Fraud,Black,7,31.428571428571427,21.0
36,Fraud,Hispanic,32,16.0440625,14.0
36,Fraud,White,11,22.184545454545454,14.0
36,Immigration,Black,44,11.984090909090908,7.5
36,Immigration,Hispanic,71,17.542957746478873,12.0
36,Immigration,Unknown,42,5.898571428571429,4.0
36,Immigration,White,57,15.494035087719297,12.0
36,Kidnapping,Black,140,37.66471428571429,25.5
36,Kidnapping,Hispanic,815,16.600650306748467,6.0
36,Kidnapping,Unknown,758,1.9238258575197889,1.0
36,Kidnapping,White,395,37.32498734177216,30.0
36,Larceny,Black,7,7.575714285714286,8.0
36,Larceny,Hispanic,12,38.41916666666666,15.0
36,Larceny,Unknown,1,6.0,6.0
36,Larceny,White,26,25.62346153846154,16.5
36,Manslaughter,Black,54,21.273888888888887,16.5
36,Manslaughter,Hispanic,102,18.010490196078432,14.5
36,Manslaughter,Unknown,7,13.321428571428571,3.0
36,Manslaughter,White,118,22.189237288135594,17.0
36,Money Laundering,Black,13,30.463846153846152,30.0
36,Money Laundering,Hispanic,56,45.98589285714286,30.0
36,Money Laundering,Unknown,4,61.75,60.0
36,Money Laundering,White,17,34.88411764705882,24.0
36,Murder,Black,6,23.843333333333334,23.0
36,Murder,Hispanic,33,31.41151515151515,24.0
36,Murder,Unknown,1,30.0,30.0
36,Murder,White,22,32.41045454545454,24.0
36,Obscenity/Other Sex,Black,8,58.25375,27.0
36,Obscenity/Other Sex,Hispanic,267,42.8634456928839,24.0
36,Obscenity/Other Sex,Unknown,15,48.866,15.0
36,Obscenity/Other Sex,White,37,41.31135135135135,24.0
36,Other,Black,2,57.0,57.0
36,Other,Hispanic,36,111.36194444444445,93.0
36,Other,White,87,105.40264367816093,87.0
36,Robbery,Black,12,125.25,97.5
36,Robbery,Hispanic,143,186.10244755244756,151.0
36,Robbery,Unknown,2,280.0,280.0
36,Robbery,White,16,159.875,83.0
36,Sexual Abuse,Hispanic,1,36.0,36.0
36,Sexual Abuse,Unknown,2,3.91,3.91
36,Stalking/Harassing,Black,2,111.0,111.0
36,Stalking/Harassing,Hispanic,4,82.75,18.5
36,Stalking/Harassing,Unknown,1,0.26,0.26
36,Tax,Black,62,28.334032258064518,21.0
36,Tax,Hispanic,31189,17.763983135079677,12.0
36,Tax,Unknown,3233,4.307278069904114,3.0
36,Tax,White,308,19.857142857142858,15.0
36,Unknown,Black,824,56.70038834951457,36.0
36,Unknown,Hispanic,22320,17.77717383512545,6.135
36,Unknown,Unknown,325,21.45403076923077,3.0
36,Unknown,White,1499,78.24640426951301,41.0
37,Admin of Justice,Black,3,417.3333333333333,470.0
37,Admin of Justice,White,5,98.8,68.0
37,Antitrust,Black,1,137.0,137.0
37,Arson,White,4,190.0,152.0
37,Assault,Black,3,122.34333333333332,120.0
37,Assault,Hispanic,1,6.0,6.0
37,Assault,Unknown,1,24.0,24.0
37,Assault,White,28,111.85714285714286,73.5
37,Bribery/Corruption,Black,21,133.42857142857142,51.0
37,Bribery/Corruption,Hispanic,7,62.42857142857143,57.0
37,Bribery/Corruption,Unknown,5,83.098,78.0
37,Bribery/Corruption,White,15,67.0,57.0
37,Burglary/Trespass,Black,6,103.83333333333333,84.0
37,Burglary/Trespass,White,54,78.83333333333333,57.0
37,Drug Trafficking,Unknown,1,12.0,12.0
37,Drug Trafficking,White,5,56.8,65.0
37,Embezzlement,Black,725,93.91052413793103,72.0
37,Embezzlement,Hispanic,328,78.8673780487805,60.0
37,Embezzlement,Unknown,33,63.5539393939394,50.0
37,Embezzlement,White,1719,72.51508435136707,54.0
37,Environmental,Black,3,18.333333333333332,15.0
37,Environmental,Hispanic,2,12.03,12.03
37,Environmental,White,13,14.89076923076923,12.03
37,Extortion/Racketeering,Black,5,31.538,6.0
37,Extortion/Racketeering,Unknown,3,14.196666666666667,6.1
37,Extortion/Racketeering,White,5,20.419999999999998,12.0
37,Firearms,Black,198,92.63570707070707,68.5
37,Firearms,Hispanic,40,35.90725,21.5
37,Firearms,Unknown,19,36.57,12.03
37,Firearms,White,416,82.04201923076924,57.0
37,Forgery,White,1,40.0,40.0
37,Fraud,White,9,33.52444444444445,34.0
37,Immigration,Black,1,18.0,18.0
37,Immigration,Hispanic,4,23.7575,26.5
37,Immigration,Unknown,1,30.0,30.0
37,Immigration,White,37,23.89837837837838,21.0
37,Kidnapping,Black,69,48.250579710144926,33.0
37,Kidnapping,Hispanic,14,23.45642857142857,21.0
37,Kidnapping,Unknown,19,16.089473684210525,10.0
37,Kidnapping,White,266,39.586278195488724,27.0
37,Larceny,White,22,21.471363636363638,14.5
37,Manslaughter,Black,12,20.065833333333334,19.5
37,Manslaughter,Hispanic,4,16.59,17.165
37,Manslaughter,Unknown,2,9.925,9.925
37,Manslaughter,White,83,21.346385542168676,18.0
37,Money Laundering,Black,1,24.0,24.0
37,Money Laundering,White,16,33.064375,24.0
37,Murder,Black,1,16.0,16.0
37,Murder,Unknown,1,6.0,6.0
37,Murder,White,18,26.166666666666668,25.5
37,Obscenity/Other Sex,Black,5,16.136,12.03
37,Obscenity/Other Sex,Hispanic,9,27.764444444444443,24.0
37,Obscenity/Other Sex,Unknown,2,49.5,49.5
37,Obscenity/Other Sex,White,29,43.04137931034483,24.0
37,Other,Black,1,292.0,292.0
37,Other,Hispanic,2,7.08,7.08
37,Other,Unknown,4,9.5,9.0
37,Other,White,65,167.72307692307692,135.0
37,Robbery,Black,3,44.666666666666664,46.0
37,Robbery,Hispanic,1,87.0,87.0
37,Robbery,Unknown,4,37.75,36.5
37,Robbery,White,21,135.40619047619046,87.0
37,Stalking/Harassing,Hispanic,1,2.0,2.0
37,Stalking/Harassing,White,7,71.86142857142856,40.0
37,Tax,Black,8,10.58625,11.225000000000001
37,Tax,Hispanic,171,19.38438596491228,15.0
37,Tax,Unknown,83,7.582650602409639,5.26
37,Tax,White,9,8.904444444444444,8.0
37,Unknown,Black,356,95.8453370786517,67.5
37,Unknown,Hispanic,250,59.10696,30.0
37,Unknown,Unknown,81,35.2016049382716,18.0
37,Unknown,White,952,105.3976050420168,84.0
38,Admin of Justice,White,2,281.0,281.0
38,Antitrust,White,1,20.0,20.0
38,Assault,Black,6,170.38833333333332,150.0
38,Assault,Hispanic,4,53.25,46.0
38,Assault,Unknown,1,120.0,120.0
38,Assault,White,29,169.27586206896552,120.0
38,Bribery/Corruption,Black,7,14.788571428571428,15.0
38,Bribery/Corruption,Hispanic,4,30.7575,25.5
38,Bribery/Corruption,Unknown,5,0.158,0.07
38,Bribery/Corruption,White,7,23.142857142857142,27.0
38,Burglary/Trespass,Black,7,121.57142857142857,140.0
38,Burglary/Trespass,White,26,80.11538461538461,58.5
38,Drug Trafficking,Black,1,60.0,60.0
38,Drug Trafficking,White,4,144.25,102.5
38,Embezzlement,Black,531,89.2327306967985,70.0
38,Embezzlement,Hispanic,210,82.29,61.5
38,Embezzlement,Unknown,16,73.814375,70.0
38,Embezzlement,White,475,75.9210947368421,60.0
38,Environmental,Black,1,18.0,18.0
38,Extortion/Racketeering,Black,5,14.0,12.0
38,Extortion/Racketeering,Hispanic,1,1.36,1.36
38,Extortion/Racketeering,Unknown,5,0.796,0.23
38,Extortion/Racketeering,White,1,0.3,0.3
38,Firearms,Black,153,111.3816339869281,84.0
38,Firearms,Hispanic,26,29.771153846153844,24.0
